50872	10915	1.0
50872	10916	1.0
50872	10917	1.0
50872	10918	1.0
50872	10919	1.0
50872	10920	1.0
50872	10921	1.0
50872	10922	1.0
50872	10923	1.0
50872	10924	1.0
50872	10925	1.0
50872	10926	1.0
50872	10927	1.0
50872	10928	1.0
50872	10929	1.0
50872	10930	1.0
50872	10021	1.0
50872	3264	1.0
50872	3660	1.0
50872	9634	1.0
50872	10931	1.0
50872	10932	1.0
50872	2493	1.0
50872	10933	1.0
50872	1890	1.0
31694	8975	1.0
31694	4799	1.0
31694	2812	1.0
31694	2570	1.0
31694	5925	1.0
31694	7867	1.0
31694	10934	1.0
31694	10935	1.0
31694	6167	1.0
31694	5079	1.0
31694	10936	1.0
31694	10937	1.0
31694	10938	1.0
31694	10939	1.0
31694	10940	1.0
31694	10941	1.0
31694	10942	1.0
31694	10943	1.0
31694	10944	1.0
31694	10945	1.0
31694	10946	1.0
31694	2068	1.0
31694	10947	1.0
31694	10948	1.0
31694	10949	1.0
31694	10950	1.0
31694	10951	1.0
31694	10952	1.0
31694	10953	1.0
31694	10954	1.0
31694	10955	1.0
31694	10956	1.0
31694	10957	1.0
31694	10958	1.0
31694	10959	1.0
31694	10960	1.0
31694	6640	1.0
31694	10961	1.0
31694	2242	1.0
31694	9618	1.0
31694	10962	1.0
31694	10963	1.0
31694	10964	1.0
31694	10965	1.0
31694	10966	1.0
31694	4845	1.0
31694	9764	1.0
31694	10967	1.0
31694	10968	1.0
31694	10322	1.0
31694	10969	1.0
31694	10037	1.0
31694	3809	1.0
31694	10970	1.0
31694	1342	1.0
31694	3009	1.0
31694	4973	1.0
31694	6075	1.0
31694	10971	1.0
31694	10972	1.0
31694	10973	1.0
31694	10974	1.0
31694	10975	1.0
31694	10976	1.0
31694	10977	1.0
31694	10978	1.0
31694	10979	1.0
31694	10980	1.0
31694	10981	1.0
31694	10982	1.0
31694	10983	1.0
31694	10984	1.0
31694	10985	1.0
31694	10986	1.0
31694	10987	1.0
31694	2720	1.0
31694	5287	1.0
31694	10988	1.0
31694	7623	1.0
31694	3050	1.0
31694	10989	1.0
31694	10990	1.0
31694	10991	1.0
31694	10992	1.0
31694	10993	1.0
31694	10994	1.0
31694	3660	1.0
31694	1551	1.0
31694	9074	1.0
31694	10995	1.0
31694	8197	1.0
31694	5995	1.0
31694	1460	1.0
31694	10996	1.0
31694	1890	1.0
1213	8975	1.0
1213	4799	1.0
1213	341	1.0
1213	2812	1.0
1213	9209	1.0
1213	2570	1.0
1213	5925	1.0
1213	3958	1.0
1213	10997	1.0
1213	5734	1.0
1213	8416	1.0
1213	10543	1.0
1213	10486	1.0
1213	10998	1.0
1213	7867	1.0
1213	5973	1.0
1213	1682	1.0
1213	8236	1.0
1213	3313	1.0
1213	8789	1.0
1213	9181	1.0
1213	2979	1.0
1213	10999	1.0
1213	11000	1.0
1213	11001	1.0
1213	11002	1.0
1213	11003	1.0
1213	11004	1.0
1213	11005	1.0
1213	11006	1.0
1213	11007	1.0
1213	11008	1.0
1213	6489	1.0
1213	11009	1.0
1213	9480	1.0
1213	11010	1.0
1213	11011	1.0
1213	4912	1.0
1213	1593	1.0
1213	11012	1.0
1213	11013	1.0
1213	11014	1.0
1213	11015	1.0
1213	11016	1.0
1213	6824	1.0
1213	10553	1.0
1213	11017	1.0
1213	1370	1.0
1213	9574	1.0
1213	5256	1.0
1213	1068	1.0
1213	5173	1.0
1213	5873	1.0
1213	6517	1.0
1213	10284	1.0
1213	11018	1.0
1213	2044	1.0
1213	4124	1.0
1213	2884	1.0
1213	8812	1.0
1213	10090	1.0
1213	3837	1.0
1213	7385	1.0
1213	4921	1.0
1213	11019	1.0
1213	3861	1.0
1213	2526	1.0
1213	1342	1.0
1213	1708	1.0
1213	2267	1.0
1213	11020	1.0
1213	1152	1.0
1213	9874	1.0
1213	11021	1.0
1213	1735	1.0
1213	9139	1.0
1213	11022	1.0
1213	11023	1.0
1213	11024	1.0
1213	6735	1.0
1213	11025	1.0
1213	11026	1.0
1213	5287	1.0
1213	8865	1.0
1213	3050	1.0
1213	11027	1.0
1213	11028	1.0
1213	11029	1.0
1213	11030	1.0
1213	11031	1.0
1213	6094	1.0
1213	11032	1.0
1213	2493	1.0
1213	11033	1.0
1213	1890	1.0
60126	8975	1.0
60126	4799	1.0
60126	812	1.0
60126	2812	1.0
60126	11034	1.0
60126	2570	1.0
60126	5925	1.0
60126	3958	1.0
60126	10543	1.0
60126	7471	1.0
60126	11035	1.0
60126	8888	1.0
60126	8158	1.0
60126	7867	1.0
60126	5973	1.0
60126	11036	1.0
60126	2469	1.0
60126	11037	1.0
60126	11038	1.0
60126	882	1.0
60126	6174	1.0
60126	11039	1.0
60126	11040	1.0
60126	8117	1.0
60126	6584	1.0
60126	11041	1.0
60126	8545	1.0
60126	5539	1.0
60126	11042	1.0
60126	8452	1.0
60126	11043	1.0
60126	1178	1.0
60126	11044	1.0
60126	11045	1.0
60126	11046	1.0
60126	11047	1.0
60126	11048	1.0
60126	7191	1.0
60126	11049	1.0
60126	6824	1.0
60126	4703	1.0
60126	11050	1.0
60126	9574	1.0
60126	4725	1.0
60126	11051	1.0
60126	2421	1.0
60126	11052	1.0
60126	5280	1.0
60126	5749	1.0
60126	11053	1.0
60126	8980	1.0
60126	11054	1.0
60126	1342	1.0
60126	3009	1.0
60126	10302	1.0
60126	11055	1.0
60126	11056	1.0
60126	11057	1.0
60126	11058	1.0
60126	11059	1.0
60126	1025	1.0
60126	6886	1.0
60126	11060	1.0
60126	2446	1.0
60126	11061	1.0
60126	11062	1.0
60126	11063	1.0
60126	11064	1.0
60126	11065	1.0
60126	11066	1.0
60126	11067	1.0
60126	11068	1.0
60126	9607	1.0
60126	1201	1.0
60126	11069	1.0
60126	5287	1.0
60126	3520	1.0
60126	3050	1.0
60126	11070	1.0
60126	11071	1.0
60126	11072	1.0
60126	11073	1.0
60126	2582	1.0
60126	11074	1.0
60126	11075	1.0
60126	7006	1.0
60126	6094	1.0
60126	6619	1.0
60126	2493	1.0
60126	11076	1.0
60126	1890	1.0
41566	8975	1.0
